Name,Docs,Tag,Crit,Status,Error,ElapsedTime,Failure
Build 1 . 0 . 0 . 287 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,Error raised since the list was not sorted in Ascending order as expected on clicking on Name header,1472.3,1
Build 1 . 0 . 0 . 287 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Error raised since DALI device was not successfully deleted,937.4,0
Build 1 . 0 . 0 . 287 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,197.6,1
Build 1 . 0 . 0 . 287 . ECB-56 Create CBus Network Suite . C18833: Admin Create a C-bus Network- Ethernet-Automation controller,Create Networks with Ethernet-Automation in the project with Project Manager account Aim: To validate creating networks in the project with a Project Manager account Author: Aniruddha Sankoli,C18833,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'AddNetworkMenuItem', ControlType: MenuItemControl}",153.5,1
Build 1 . 0 . 0 . 287 . ECB-56 Create CBus Network Suite . C18835: Admin Create a C-bus Network- Ethernet-Automation controller-Wiser,Create Networks with Ethernet-Wiser in the project with Project Manager account Aim: To validate creating networks in the project with a Project Manager account Author: Aniruddha Sankoli,C18835,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'AddNetworkMenuItem', ControlType: MenuItemControl}",155.7,1
Build 1 . 0 . 0 . 287 . ECB-56 Create CBus Network Suite . C18836: Admin Create a C-bus Network- Serial-PCI,Create Networks with Serial-PCI in the project with Project Manager account Aim: To validate creating networks in the project with a Project Manager account Author: Aniruddha Sankoli,C18836,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'AddNetworkMenuItem', ControlType: MenuItemControl}",154.4,1
Build 1 . 0 . 0 . 287 . ECB-56 Create CBus Network Suite . C2056: Admin Create a C-bus Network- Ethernet-CNI,Create Networks with Ethernet-CNI in the project with Admin account Aim: To validate creating networks in the project with a Admin account Author: Aniruddha Sankoli,C2056,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'AddNetworkMenuItem', ControlType: MenuItemControl}",154.9,1
Build 1 . 0 . 0 . 287 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PropertyGrid', ControlType: TreeControl}",222.9,0
Build 1 . 0 . 0 . 287 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,308.1,1
Build 1 . 0 . 0 . 287 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,220.7,1
Build 1 . 0 . 0 . 287 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,299.3,1
Build 1 . 0 . 0 . 287 . ECB-611 Delete CBus Device from a Network . C3538: Delete C-Bus Device from a Network as admin,Delete C-Bus Device from a Network as admin Aim: To validate deleting C-Bus Device from a Network as admin Author: Aniruddha Sankoli,C3538,yes,FAIL,Device 'C-Bus DALI-2 Gateway #3' not found in device list,1005.7,0
Build 1 . 0 . 0 . 287 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,317.0,1
Build 1 . 0 . 0 . 287 . ECB-693 Settings Window (Mark II) Suite . C3474: Settings Window (Mark II)-Settings list and Content area,Settings Window (Mark II)-Settings list and Content area Aim: To validate Settings List and Content area in Settings Window Author: Aniruddha Sankoli,C3474,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'SettingsScrollViewer', ControlType: PaneControl}",40.6,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",70.6,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2987: Logging Settings- Trace,Logging Settings-Trace Aim: To validate Logging operations on Trace Logging Level Settings Author: Aniruddha Sankoli,C2987,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",38.7,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2988: Logging Settings- Debug,Logging Settings-Debug Aim: To validate Logging operations on Debug Logging Level Settings Author: Aniruddha Sankoli,C2988,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",37.2,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2989: Logging Settings- Information,Logging Settings-Information Aim: To validate Logging operations on Information Logging Level Settings Author: Aniruddha Sankoli,C2989,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",36.4,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2990: Logging Settings- Warning,Logging Settings-Warning Aim: To validate Logging operations on Warning Logging Level Settings Author: Aniruddha Sankoli,C2990,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",28.0,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2991: Logging Settings- Error,Logging Settings-Error Aim: To validate Logging operations on Error Logging Level Settings Author: Aniruddha Sankoli,C2991,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",37.1,0
Build 1 . 0 . 0 . 287 . ECB-694 Logging Settings Suite . C2992: Logging Settings- Fatal,Logging Settings-Fatal Aim: To validate Logging operations on Fatal Logging Level Settings Author: Aniruddha Sankoli,C2992,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'LoggingExpander', ControlType: GroupControl}",38.9,0
Build 1 . 0 . 0 . 287 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,"Error raised since list not sorted in ascending order on first sort operation click.  Expected sorting order check ['', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2'] sorting order seen ['SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', 'SYS_DAL2', '']",1376.6,1
Build 1 . 0 . 0 . 287 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NetworksTreeListBox', ControlType: TreeControl}",298.0,1
Build 1 . 0 . 0 . 287 . ECB-984 Tool Window Catalogue Library Suite . C5097: Tool Window- Library,Tool Window - Catalogue Library Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5097,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'OptionsMenu', ControlType: MenuControl}",99.9,0
Build 1 . 0 . 0 . 287 . ECB-985 Tool Window Properties Suite . C5100: Tool Window- Properties Toolbar,Tool Window - Pproperties Toolbar Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5100,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PropertyGrid', ControlType: TreeControl}",100.1,0
Build 1 . 0 . 0 . 287 . ECB-995 Tool Window Project Explorer Suite . C5096: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5096,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'OptionsMenuItem', ControlType: MenuItemControl}",95.4,0
Build 1 . 0 . 0 . 289 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",556.3,0
Build 1 . 0 . 0 . 289 . ECB-112 About Screen Suite . C1585: About Screen,Name:To access about screen and verify parameters Aim: To validate information present on about screen Author: Aniruddha Sankoli,AboutScreen,yes,FAIL,Error raised since Software Version on about window did not match expected Version number Version 1.0.0.287,29.1,0
Build 1 . 0 . 0 . 289 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",55.5,0
Build 1 . 0 . 0 . 289 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,Error raised since 'Postcode'- property was not found,171.2,1
Build 1 . 0 . 0 . 289 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,Error raised since the list was not sorted in Ascending order as expected on clicking on Name header,1346.2,1
Build 1 . 0 . 0 . 289 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Error raised since DALI device was not successfully deleted,942.3,0
Build 1 . 0 . 0 . 289 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,201.0,1
Build 1 . 0 . 0 . 289 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,UnboundLocalError: local variable 'descriptionEditBox' referenced before assignment,229.0,0
Build 1 . 0 . 0 . 289 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,302.8,1
Build 1 . 0 . 0 . 289 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,216.9,1
Build 1 . 0 . 0 . 289 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,286.7,1
Build 1 . 0 . 0 . 289 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,313.0,1
Build 1 . 0 . 0 . 289 . ECB-661 ECB-458 View DALI Lines for a DALI Gateway . C2971: View DALI Lines for a DALI Gateway as admin,View DALI Lines for a DALI Gateway as admin Aim: To validate viewing DALI Lines for a DALI Gateway as admin Author: Aniruddha Sankoli,C2971,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",23.7,0
Build 1 . 0 . 0 . 289 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1191.6,0
Build 1 . 0 . 0 . 289 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'NetworksTreeListBox', ControlType: TreeControl}",291.5,1
Build 1 . 0 . 0 . 290 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",525.2,0
Build 1 . 0 . 0 . 290 . ECB-14 Exit Suite . C1589: Verification of exit procedures for software,Name: To verify close application feature under different conditions Aim: To test exit methods before and after login Author: Aniruddha Sankoli,C1589,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",43.5,0
Build 1 . 0 . 0 . 290 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",51.3,1
Build 1 . 0 . 0 . 290 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",106.6,1
Build 1 . 0 . 0 . 290 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,Error raised since the list was not sorted in Ascending order as expected on clicking on Name header,1331.2,1
Build 1 . 0 . 0 . 290 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Error raised since DALI device was not successfully deleted,859.5,0
Build 1 . 0 . 0 . 290 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,181.2,1
Build 1 . 0 . 0 . 290 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,"COMError: (-2146233079, None, (None, None, None, 0, None))",219.3,0
Build 1 . 0 . 0 . 290 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,281.6,1
Build 1 . 0 . 0 . 290 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,200.1,1
Build 1 . 0 . 0 . 290 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,270.9,1
Build 1 . 0 . 0 . 290 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,286.0,1
Build 1 . 0 . 0 . 290 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,30.7,0
Build 1 . 0 . 0 . 290 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1308.0,1
Build 1 . 0 . 0 . 290 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,397.9,1
Build 1 . 0 . 0 . 291 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",523.7,0
Build 1 . 0 . 0 . 291 . ECB-31 New Project Suite . C1579: Create a new project with non unique project name,Create a new project when no project is open Aim: To validate creation of project when no project is open Author: Aniruddha Sankoli,C1579,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'Window', Name: 'SpaceLogic C-Bus Commission', Desc: '', ControlType: WindowControl}",23.2,0
Build 1 . 0 . 0 . 291 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",51.1,1
Build 1 . 0 . 0 . 291 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",107.2,1
Build 1 . 0 . 0 . 291 . ECB-459 View DALI Devices on DALI Line Suite . C3020: View DALI Devices on a DALI Line as Admin,View C-Bus DALI Device on a DALI line as Admin Aim: To validate viewing C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,C3020,yes,FAIL,IndexError: string index out of range,1334.0,0
Build 1 . 0 . 0 . 291 . ECB-460 Add and Delete DALI Devices on DALI Line . C2980: Delete DALI Devices on a DALI Line as Admin,Delete C-Bus DALI Device on a DALI line as Admin Aim: To validate deleting C-Bus DALI Device on a DALI line as Admin Author: Aniruddha Sankoli,ADeleteDALIDevice_Admin,yes,FAIL,Device 'DALI ECG (Generic) #3' not found in DALI device list,856.0,0
Build 1 . 0 . 0 . 291 . ECB-54 View Networks In The Project Suite . C2072: Admin View Networks in the Project,View Networks in the project with Admin account Aim: To validate viewing networks in the project with a Admin account Author: Aniruddha Sankoli,C2072,yes,FAIL,Error raised since searched network name did not match desired network Beatles,181.6,1
Build 1 . 0 . 0 . 291 . ECB-58 Edit Selected cBus Network . C5144: Edit the selected C-Bus Network,"Design workspace, edit C-Bus Newtwork Aim: To validate editing C-Bus network in Design worksapce Author: Aniruddha Sankoli",C5144,yes,FAIL,Error raised since network was found to accept empty name field,222.9,1
Build 1 . 0 . 0 . 291 . ECB-59 Delete Selected C-Bus Network Suite . C2954: Delete the selected C-Bus Network as admin,Delete Network in the project with Admin account Aim: To validate deleting networks in the project with an Admin account Author: Aniruddha Sankoli,C2954,yes,FAIL,Error raised since network selection was not verified,283.0,1
Build 1 . 0 . 0 . 291 . ECB-609 View C-Bus Fixture Library Suite . C2958: View C-Bus Fixture Library as Admin,View C-Bus Fixture Library in the project with Admin account Aim: To validate viewing C-Bus Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2958,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,200.9,1
Build 1 . 0 . 0 . 291 . ECB-610 Add C-Bus Devices to Network using selected Fixture Entry . C2974: Add C-Bus Devices to Network using selected Fixture Entry as Admin,Add C-Bus Devices to Network using selected Fixture Entry with Admin account Aim: To validate adding C-Bus Devices to Network using selected Fixture Entry with a Admin account Author: Aniruddha Sankoli,AddcBusDevice_Admin,yes,FAIL,Error raised since C-Bus Device addition 'C-Bus DALI-2 Gateway' was not successfully verified by double clicking. Expected '1' devices to be added found '2' to be added,272.0,1
Build 1 . 0 . 0 . 291 . ECB-613 View DALI Fixture Library Suite . C2983: View DALI Fixture Library as admin,View DALI Fixture Library in the project with Admin account Aim: To validate viewing DALI Fixture Library in the project with a Worker account Author: Aniruddha Sankoli,C2983,yes,FAIL,Error raised since the Fixture list was not initially sorted in ascending order,286.9,1
Build 1 . 0 . 0 . 291 . ECB-694 Logging Settings Suite . C2986: Logging Settings-Default,Logging Settings-Default Aim: To validate that default for Logging Settings is Information Author: Aniruddha Sankoli,C2986,yes,FAIL,Error raised since create button was not enabled,31.0,0
Build 1 . 0 . 0 . 291 . ECB-89 View Devices for a C-Bus Network . C2048: View devices for a C-Bus Network as Admin,View devices for a C-Bus Network as Admin Aim: To validate viewing devices for a C-Bus Network as Admin Author: Aniruddha Sankoli,C2048,yes,FAIL,Error raised since sorting reset of columns could not be verified,1310.1,1
Build 1 . 0 . 0 . 291 . ECB-983 Project Explorer Networks Suite . C5099: Project Explorer- Networks,Project Explorer- Networks Aim: To validate network operations in Project Explorer tools tab Author: Aniruddha Sankoli,C5099,yes,FAIL,Error raised since first network name does not match network search,398.8,1
Build 1 . 0 . 0 . 292 . ECB-1095 View Devices in Design Workspace Suite . C5098: Tool Window- Project Explorer,Tool Window - Project Explorer Aim: To validate Library panel operations Author: Aniruddha Sankoli,C5098,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_ColumnHeadersPresenter', ControlType: HeaderControl}",546.8,0
Build 1 . 0 . 0 . 292 . ECB-13 Launch Suite . C1586: Launch application and verify the Software name and version number,Name:Launch Software and verify parameters Aim: To Launch Software and to verify Software name and version number Author: Aniruddha Sankoli,C1586,yes,FAIL,Error raised since Software name on splash screee should be Spacelogic C-Bus Commission,75.9,1
Build 1 . 0 . 0 . 292 . ECB-32 Delete A Project Suite . C2993: Delete Project,Delete a Project as Admin Aim: To validate deleting a project as Admin Author: Aniruddha Sankoli,C2993,yes,FAIL,"LookupError: Find Control Timeout: {AutomationId: 'PART_YesButton', ControlType: ButtonControl}",70.5,1
Build 1 . 0 . 0 . 292 . ECB-34 Edit A Project suite . C1596: Edit a project,Edit a project Aim: To validate editing of project Author: Aniruddha Sankoli,C1596,yes,FAIL,"LookupError: Find Control Timeout: {ClassName: 'TextBox', ControlType: EditControl}",126.3,1
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2060: Show multi-language EULAs during client installer-English,Name: Multilanguage EULA's during Client Installer- English Aim: To validate Multilanguage EULA's selection availability during Client Installer- English Author: Aniruddha Sankoli,C2060,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Setup - SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Cancel', ControlType: ButtonControl}",28.1,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2061: Show multi-language EULAs during client installer-Deutsche,Name: Multilanguage EULA's during Client Installer- Deutsche Aim: To validate Multilanguage EULA's selection availability during Client Installer- Deutsche Author: Aniruddha Sankoli,C2061,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Setup - SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Abbrechen', ControlType: ButtonControl}",27.5,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2062: Show multi-language EULAs during client installer-Español,Name: Multilanguage EULA's during Client Installer- Español Aim: To validate Multilanguage EULA's selection availability during Client Installer- Español Author: Aniruddha Sankoli,C2062,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Instalar - SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Cancelar', ControlType: ButtonControl}",27.4,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2063: Show multi-language EULAs during client installer-Français,Name: Multilanguage EULA's during Client Installer- Français Aim: To validate Multilanguage EULA's selection availability during Client Installer- Français Author: Aniruddha Sankoli,C2063,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Installation - SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Annuler', ControlType: ButtonControl}",27.4,0
Build 1 . 0 . 0 . 292 . ECB-392 Verify Installation Language Select Suite . C2064: Show multi-language EULAs during client installer-Italiano,Name: Multilanguage EULA's during Client Installer- Italiano Aim: To validate Multilanguage EULA's selection availability during Client Installer- Italiano Author: Aniruddha Sankoli,C2064,yes,FAIL,"LookupError: Find Control Timeout: {Name: 'Installazione di SpaceLogic C-Bus Commission 1.0.0.292', Desc: '', ControlType: WindowControl} Also teardown failed: LookupError: Find Control Timeout: {Name: 'Annulla', ControlType: ButtonControl}",27.8,0
